ticket_id,channel,product,category,priority,customer_tier,region,backlog_at_creation,first_response_minutes,reopened,created_hour,created_weekday,created_month,sla_breach,body_len,word_count,num_question,num_exclam,upper_ratio,urgency_hits,kw_refund,kw_cancel,kw_error,n_events,n_status_changes,reopened_from_log
TCK-004121,Chat,App Mobile,Problema Técnico,Baixa,Premium,Nordeste,10,142.1,0,22,5,8,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-004122,Formulário Web,Relatórios,Dúvida / Como Fazer,Alta,Free,Sul,36,60.4,0,23,1,12,0,90,15,1,0,0.027,1,0,0,0,3,2,0
TCK-004123,Formulário Web,Relatórios,Acesso e Conta,Baixa,Basic,Centro-Oeste,13,251.8,0,8,5,5,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-004124,Redes Sociais,API,Faturamento,Alta,Free,Sudeste,67,77.1,0,16,0,1,1,59,9,1,0,0.0204,0,0,0,0,3,2,0
TCK-004125,Email,Integrações,Faturamento,Média,Free,Nordeste,0,183.7,0,21,4,8,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-004126,Redes Sociais,API,Dúvida / Como Fazer,Baixa,Premium,Sudeste,58,321.4,0,13,3,4,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-004127,Email,Integrações,Acesso e Conta,Média,Enterprise,Nordeste,37,201.8,0,12,4,1,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-004128,Chat,Plataforma Web,Faturamento,Baixa,Premium,Sul,27,224.7,0,19,0,9,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-004129,Email,Integrações,Acesso e Conta,Média,Premium,Centro-Oeste,28,95.4,0,20,5,2,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-004130,Chat,Faturamento,Dúvida / Como Fazer,Baixa,Free,Norte,41,150.3,0,10,1,9,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-004131,Chat,API,Acesso e Conta,Média,Basic,Norte,17,147.2,0,2,4,12,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-004132,Email,Integrações,Acesso e Conta,Crítica,Free,Sul,10,14.7,0,15,6,12,0,98,17,0,0,0.025,1,0,0,0,3,2,0
TCK-004133,Email,Relatórios,Acesso e Conta,Média,Free,Nordeste,13,47.9,0,19,4,8,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-004134,Redes Sociais,App Mobile,Bug / Defeito,Média,Premium,Sudeste,33,291.7,0,4,2,3,0,61,10,0,0,0.02,1,0,0,1,3,2,0
TCK-004135,Chat,Relatórios,Acesso e Conta,Média,Premium,Norte,40,171.9,0,18,3,4,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-004136,Email,Relatórios,Problema Técnico,Baixa,Basic,Centro-Oeste,25,159.5,1,2,1,5,0,55,10,0,0,0.0222,0,0,0,0,4,3,1
TCK-004137,Chat,API,Bug / Defeito,Crítica,Free,Nordeste,27,22.7,1,13,0,12,1,46,9,0,0,0.0303,2,0,0,1,4,3,1
TCK-004138,Email,API,Dúvida / Como Fazer,Baixa,Basic,Sudeste,13,192.4,0,19,2,3,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-004139,Email,App Mobile,Dúvida / Como Fazer,Média,Enterprise,Norte,31,95.3,0,19,1,10,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-004140,Redes Sociais,Relatórios,Bug / Defeito,Média,Premium,Sudeste,54,334.6,0,15,5,1,1,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-004141,Redes Sociais,Relatórios,Faturamento,Crítica,Basic,Sul,24,30.5,0,5,6,6,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-004142,Chat,API,Faturamento,Média,Basic,Centro-Oeste,23,98.2,0,10,5,1,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-004143,Email,Faturamento,Bug / Defeito,Crítica,Free,Nordeste,53,49.0,0,12,4,5,1,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-004144,Email,API,Dúvida / Como Fazer,Baixa,Free,Norte,51,306.4,0,21,0,3,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-004145,Chat,Integrações,Cancelamento,Média,Basic,Centro-Oeste,19,139.4,0,17,6,10,0,55,8,0,0,0.0217,1,0,1,0,3,2,0
TCK-004146,Chat,Integrações,Faturamento,Alta,Free,Sudeste,29,59.6,0,2,1,6,0,59,9,1,0,0.0204,0,0,0,0,3,2,0
TCK-004147,Chat,Integrações,Faturamento,Baixa,Free,Centro-Oeste,52,265.2,1,9,0,12,0,59,9,1,0,0.0204,0,0,0,0,4,3,1
TCK-004148,Formulário Web,Faturamento,Bug / Defeito,Alta,Premium,Centro-Oeste,5,22.6,1,5,4,12,1,105,17,0,0,0.0235,1,0,0,1,4,3,1
TCK-004149,Chat,Plataforma Web,Acesso e Conta,Média,Premium,Nordeste,14,42.0,0,1,6,5,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-004150,Formulário Web,Integrações,Problema Técnico,Média,Enterprise,Sul,8,137.5,0,5,3,8,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-004151,Chat,Faturamento,Acesso e Conta,Média,Basic,Centro-Oeste,39,58.2,0,12,6,8,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-004152,Email,API,Acesso e Conta,Média,Free,Nordeste,27,88.2,0,6,0,2,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-004153,Telefone,Faturamento,Problema Técnico,Alta,Free,Sudeste,51,117.1,1,10,6,6,1,56,11,0,0,0.0222,0,0,0,0,4,3,1
TCK-004154,Formulário Web,Plataforma Web,Solicitação de Recurso,Alta,Premium,Centro-Oeste,33,40.6,0,19,6,12,1,40,7,0,0,0.0303,0,0,0,0,3,2,0
TCK-004155,Email,Faturamento,Solicitação de Recurso,Baixa,Enterprise,Sudeste,35,266.6,0,23,1,12,0,57,9,1,0,0.0208,0,0,0,0,3,2,0
TCK-004156,Telefone,App Mobile,Bug / Defeito,Baixa,Basic,Nordeste,68,126.5,0,14,4,3,0,46,9,0,0,0.0303,2,0,0,1,3,2,0
TCK-004157,Chat,Plataforma Web,Acesso e Conta,Média,Free,Sudeste,41,96.3,0,5,1,1,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-004158,Chat,App Mobile,Acesso e Conta,Média,Free,Sudeste,40,238.3,0,20,3,3,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-004159,Email,App Mobile,Solicitação de Recurso,Baixa,Free,Sudeste,56,192.3,0,15,6,5,1,57,9,1,0,0.0208,0,0,0,0,3,2,0
TCK-004160,Redes Sociais,Plataforma Web,Cancelamento,Média,Enterprise,Sudeste,18,86.7,0,1,6,12,0,55,8,0,0,0.0217,1,0,1,0,3,2,0
TCK-004161,Email,Integrações,Acesso e Conta,Média,Basic,Sudeste,24,378.2,0,19,1,4,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-004162,Email,App Mobile,Dúvida / Como Fazer,Alta,Premium,Centro-Oeste,31,78.6,0,13,1,6,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-004163,Formulário Web,App Mobile,Cancelamento,Alta,Free,Sul,28,43.5,0,23,4,12,0,145,23,0,0,0.025,2,0,0,1,3,2,0
TCK-004164,Chat,Integrações,Problema Técnico,Alta,Basic,Nordeste,61,75.9,0,9,1,10,1,100,18,0,0,0.025,0,0,0,0,3,2,0
TCK-004165,Telefone,Faturamento,Bug / Defeito,Alta,Basic,Sul,56,59.7,1,18,4,5,1,46,9,0,0,0.0303,2,0,0,1,4,3,1
TCK-004166,Telefone,API,Acesso e Conta,Baixa,Free,Nordeste,53,208.9,0,22,1,11,0,171,25,0,0,0.0352,2,0,0,0,3,2,0
TCK-004167,Email,Integrações,Bug / Defeito,Média,Enterprise,Norte,28,71.3,0,5,2,4,0,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-004168,Formulário Web,Faturamento,Dúvida / Como Fazer,Baixa,Free,Sudeste,72,257.1,0,11,5,6,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-004169,Telefone,Faturamento,Bug / Defeito,Alta,Enterprise,Centro-Oeste,13,38.3,1,6,4,11,1,61,10,0,0,0.02,1,0,0,1,4,3,1
TCK-004170,Email,API,Acesso e Conta,Média,Premium,Sudeste,10,60.2,0,0,2,12,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-004171,Email,Faturamento,Acesso e Conta,Média,Premium,Sul,48,85.5,0,4,0,5,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-004172,Formulário Web,Relatórios,Acesso e Conta,Média,Basic,Centro-Oeste,26,139.1,0,0,6,9,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-004173,Email,API,Problema Técnico,Baixa,Basic,Sudeste,21,167.7,0,7,3,9,0,155,29,0,0,0.0242,0,0,0,0,3,2,0
TCK-004174,Email,Integrações,Problema Técnico,Alta,Premium,Sul,65,115.4,0,19,2,9,1,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-004175,Redes Sociais,Plataforma Web,Problema Técnico,Alta,Free,Centro-Oeste,51,53.8,0,1,5,4,1,155,29,0,0,0.0242,0,0,0,0,3,2,0
TCK-004176,Email,Integrações,Faturamento,Média,Free,Norte,1,90.3,0,1,6,2,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-004177,Email,Relatórios,Problema Técnico,Baixa,Enterprise,Norte,29,183.9,0,11,1,12,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-004178,Telefone,Faturamento,Acesso e Conta,Média,Premium,Centro-Oeste,60,113.3,0,15,3,6,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-004179,Chat,Integrações,Faturamento,Alta,Premium,Centro-Oeste,9,29.3,0,23,1,5,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-004180,Formulário Web,Integrações,Acesso e Conta,Baixa,Premium,Nordeste,19,320.3,0,0,5,9,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-004181,Email,Relatórios,Acesso e Conta,Baixa,Basic,Centro-Oeste,1,213.6,0,5,2,8,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-004182,Email,API,Bug / Defeito,Média,Free,Norte,54,153.0,0,11,0,1,1,46,9,0,0,0.0303,2,0,0,1,3,2,0
TCK-004183,Chat,API,Acesso e Conta,Média,Free,Norte,75,102.7,0,17,6,8,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-004184,Email,Plataforma Web,Acesso e Conta,Baixa,Free,Nordeste,21,193.6,0,5,1,9,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-004185,Email,Faturamento,Bug / Defeito,Alta,Free,Centro-Oeste,37,44.0,1,7,3,6,1,165,29,0,0,0.0379,0,0,0,1,4,3,1
TCK-004186,Redes Sociais,Faturamento,Bug / Defeito,Crítica,Enterprise,Centro-Oeste,24,31.1,1,18,5,7,1,95,16,0,0,0.039,1,0,0,1,4,3,1
TCK-004187,Email,Integrações,Cancelamento,Alta,Free,Sul,56,54.9,0,5,0,1,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-004188,Email,API,Problema Técnico,Média,Basic,Sudeste,41,125.6,0,23,2,10,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-004189,Chat,Plataforma Web,Acesso e Conta,Média,Free,Sul,23,178.0,0,3,2,7,0,151,27,0,0,0.025,0,0,0,0,3,2,0
TCK-004190,Chat,Relatórios,Dúvida / Como Fazer,Baixa,Premium,Sul,30,395.6,0,9,4,5,0,157,27,2,0,0.0234,0,0,0,0,3,2,0
TCK-004191,Email,API,Dúvida / Como Fazer,Crítica,Enterprise,Norte,41,32.2,0,8,2,10,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-004192,Email,API,Problema Técnico,Baixa,Basic,Norte,15,75.6,0,8,0,1,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-004193,Chat,Integrações,Cancelamento,Alta,Basic,Sul,90,86.8,0,10,0,1,0,165,27,0,0,0.0224,2,0,1,0,3,2,0
TCK-004194,Email,Integrações,Solicitação de Recurso,Baixa,Premium,Nordeste,15,351.0,0,3,1,4,0,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-004195,Email,API,Dúvida / Como Fazer,Alta,Enterprise,Nordeste,56,67.2,0,17,6,11,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-004196,Redes Sociais,Plataforma Web,Acesso e Conta,Média,Premium,Sudeste,72,151.0,0,17,3,7,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-004197,Email,Plataforma Web,Dúvida / Como Fazer,Média,Enterprise,Sul,39,85.4,0,8,1,12,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-004198,Formulário Web,Faturamento,Solicitação de Recurso,Média,Free,Centro-Oeste,54,114.4,0,16,0,5,1,57,9,1,0,0.0208,0,0,0,0,3,2,0
TCK-004199,Email,Relatórios,Faturamento,Média,Free,Sudeste,26,90.4,0,20,1,6,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-004200,Chat,API,Cancelamento,Média,Premium,Norte,40,105.9,0,4,1,8,0,153,23,0,0,0.0238,2,0,1,0,3,2,0
TCK-004201,Email,Plataforma Web,Acesso e Conta,Alta,Free,Sudeste,51,73.3,0,12,2,9,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-004202,Chat,Integrações,Dúvida / Como Fazer,Baixa,Free,Sul,0,135.3,0,23,5,3,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-004203,Email,App Mobile,Bug / Defeito,Média,Free,Centro-Oeste,37,185.9,1,17,2,12,1,61,10,0,0,0.02,1,0,0,1,4,3,1
TCK-004204,Formulário Web,Plataforma Web,Faturamento,Média,Enterprise,Norte,46,115.3,0,22,2,3,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-004205,Redes Sociais,Relatórios,Cancelamento,Alta,Free,Centro-Oeste,29,54.2,0,22,1,4,1,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-004206,Formulário Web,API,Bug / Defeito,Média,Basic,Sudeste,36,230.7,0,21,2,8,1,135,25,0,0,0.03,4,0,0,1,3,2,0
TCK-004207,Email,App Mobile,Problema Técnico,Crítica,Premium,Norte,54,38.4,0,4,0,2,1,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-004208,Chat,App Mobile,Bug / Defeito,Média,Free,Centro-Oeste,25,107.5,0,5,2,5,0,46,9,0,0,0.0303,2,0,0,1,3,2,0
TCK-004209,Chat,Plataforma Web,Faturamento,Baixa,Free,Sul,37,271.6,0,14,0,11,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-004210,Telefone,Plataforma Web,Problema Técnico,Baixa,Basic,Centro-Oeste,88,221.7,0,13,4,7,0,161,27,0,0,0.0227,2,0,0,1,3,2,0
TCK-004211,Formulário Web,Relatórios,Problema Técnico,Média,Basic,Norte,85,212.6,0,18,3,2,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-004212,Formulário Web,Relatórios,Problema Técnico,Média,Basic,Sul,0,77.2,0,2,6,4,0,153,27,0,0,0.0242,0,0,0,0,3,2,0
TCK-004213,Formulário Web,App Mobile,Acesso e Conta,Média,Premium,Nordeste,42,185.1,0,21,1,7,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-004214,Chat,Relatórios,Dúvida / Como Fazer,Média,Free,Centro-Oeste,55,138.7,0,8,2,8,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-004215,Email,Relatórios,Acesso e Conta,Alta,Free,Sul,58,70.3,0,7,3,8,0,216,39,0,1,0.0231,1,0,0,0,3,2,0
TCK-004216,Formulário Web,App Mobile,Cancelamento,Média,Free,Sul,8,91.0,0,4,2,7,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-004217,Formulário Web,Faturamento,Acesso e Conta,Média,Free,Sudeste,35,130.2,0,8,2,12,0,171,31,0,0,0.0217,0,0,0,0,3,2,0
TCK-004218,Chat,Integrações,Bug / Defeito,Crítica,Free,Norte,0,16.3,0,5,6,8,1,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-004219,Email,Integrações,Acesso e Conta,Média,Enterprise,Sudeste,50,111.5,0,13,3,8,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-004220,Chat,API,Problema Técnico,Média,Basic,Sul,48,160.6,0,12,6,3,0,155,29,0,0,0.0242,0,0,0,0,3,2,0
TCK-004221,Email,Integrações,Problema Técnico,Média,Premium,Nordeste,40,99.8,0,8,4,6,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-004222,Formulário Web,API,Dúvida / Como Fazer,Média,Enterprise,Centro-Oeste,60,140.2,0,9,1,4,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-004223,Telefone,App Mobile,Bug / Defeito,Média,Premium,Sudeste,71,124.2,1,13,6,10,1,61,10,0,0,0.02,1,0,0,1,4,3,1
TCK-004224,Redes Sociais,App Mobile,Problema Técnico,Alta,Enterprise,Sul,32,56.8,0,7,6,4,1,200,37,0,1,0.0252,1,0,0,0,3,2,0
TCK-004225,Formulário Web,Relatórios,Solicitação de Recurso,Média,Free,Sudeste,19,102.1,0,18,0,4,0,40,7,0,0,0.0303,0,0,0,0,3,2,0
TCK-004226,Chat,Plataforma Web,Dúvida / Como Fazer,Alta,Free,Nordeste,31,82.4,0,0,5,6,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-004227,Email,App Mobile,Problema Técnico,Alta,Free,Norte,66,57.5,0,2,6,4,1,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-004228,Email,App Mobile,Cancelamento,Média,Basic,Centro-Oeste,35,196.6,0,11,0,5,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-004229,Email,Integrações,Dúvida / Como Fazer,Média,Free,Nordeste,64,128.0,0,16,0,6,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-004230,Chat,Integrações,Problema Técnico,Média,Free,Norte,24,93.0,0,4,5,2,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-004231,Email,Relatórios,Dúvida / Como Fazer,Baixa,Basic,Centro-Oeste,47,140.3,0,9,6,7,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-004232,Email,Faturamento,Problema Técnico,Média,Premium,Norte,27,192.1,0,2,0,1,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-004233,Email,Faturamento,Faturamento,Alta,Premium,Sudeste,3,37.2,0,8,0,12,0,79,13,0,0,0.0308,1,0,0,0,3,2,0
TCK-004234,Formulário Web,App Mobile,Dúvida / Como Fazer,Alta,Enterprise,Sudeste,65,63.8,0,13,6,10,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-004235,Chat,Plataforma Web,Cancelamento,Alta,Free,Centro-Oeste,64,94.4,0,19,0,3,0,95,15,0,0,0.0256,1,0,0,1,3,2,0
TCK-004236,Email,Plataforma Web,Faturamento,Média,Free,Sudeste,45,143.2,0,10,5,6,0,59,9,1,0,0.0204,0,0,0,0,3,2,0
TCK-004237,Formulário Web,API,Problema Técnico,Alta,Premium,Sul,13,23.1,0,17,0,9,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-004238,Formulário Web,Integrações,Dúvida / Como Fazer,Média,Premium,Sudeste,22,164.0,0,23,1,4,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-004239,Formulário Web,App Mobile,Solicitação de Recurso,Média,Free,Norte,7,107.0,0,19,6,2,1,40,7,0,0,0.0303,0,0,0,0,3,2,0
TCK-004240,Chat,App Mobile,Dúvida / Como Fazer,Alta,Premium,Norte,26,50.7,0,9,0,6,0,87,14,0,0,0.0278,1,0,0,0,3,2,0
TCK-004241,Chat,Plataforma Web,Dúvida / Como Fazer,Alta,Free,Nordeste,10,32.5,0,5,4,5,0,101,17,1,0,0.0244,0,0,0,0,3,2,0
TCK-004242,Telefone,Relatórios,Bug / Defeito,Alta,Enterprise,Sul,44,58.4,1,0,1,12,1,61,10,0,0,0.02,1,0,0,1,4,3,1
TCK-004243,Email,Plataforma Web,Problema Técnico,Baixa,Basic,Norte,59,207.5,0,18,1,12,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-004244,Redes Sociais,App Mobile,Problema Técnico,Média,Premium,Sudeste,75,203.0,1,12,6,12,1,155,29,0,0,0.0242,0,0,0,0,4,3,1
TCK-004245,Chat,App Mobile,Faturamento,Alta,Premium,Centro-Oeste,25,62.7,0,1,2,9,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-004246,Chat,Integrações,Dúvida / Como Fazer,Alta,Free,Norte,43,49.8,0,20,5,10,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-004247,Chat,Plataforma Web,Problema Técnico,Alta,Premium,Norte,31,60.7,0,20,1,11,1,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-004248,Formulário Web,App Mobile,Problema Técnico,Alta,Premium,Nordeste,56,60.3,0,9,4,6,1,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-004249,Telefone,API,Cancelamento,Baixa,Free,Nordeste,14,201.4,0,1,5,4,0,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-004250,Email,App Mobile,Acesso e Conta,Crítica,Basic,Sudeste,87,65.9,0,15,4,10,1,88,15,0,0,0.0282,1,0,0,0,3,2,0
TCK-004251,Formulário Web,Integrações,Bug / Defeito,Baixa,Basic,Nordeste,64,193.9,0,15,6,12,0,135,25,0,0,0.03,4,0,0,1,3,2,0
TCK-004252,Chat,Integrações,Bug / Defeito,Média,Free,Nordeste,47,112.2,1,6,4,7,1,61,11,0,0,0.0408,0,0,0,1,4,3,1
TCK-004253,Telefone,Relatórios,Solicitação de Recurso,Média,Premium,Norte,30,202.4,0,10,0,11,0,157,25,2,0,0.0231,0,0,0,0,3,2,0
TCK-004254,Email,App Mobile,Bug / Defeito,Média,Basic,Sul,27,79.0,1,5,4,8,0,46,9,0,0,0.0303,2,0,0,1,4,3,1
TCK-004255,Telefone,App Mobile,Problema Técnico,Baixa,Free,Centro-Oeste,29,180.1,0,11,4,10,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-004256,Email,API,Problema Técnico,Média,Basic,Nordeste,52,105.9,0,12,4,7,0,161,27,0,0,0.0227,2,0,0,1,3,2,0
TCK-004257,Email,API,Dúvida / Como Fazer,Média,Free,Sudeste,7,234.8,0,8,5,6,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-004258,Email,Plataforma Web,Cancelamento,Crítica,Basic,Nordeste,34,47.5,0,4,3,7,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-004259,Chat,Faturamento,Dúvida / Como Fazer,Baixa,Premium,Nordeste,43,258.6,0,18,5,8,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-004260,Chat,Integrações,Faturamento,Crítica,Premium,Norte,5,11.8,0,1,6,2,0,79,13,0,0,0.0308,1,0,0,0,3,2,0
TCK-004261,Telefone,API,Faturamento,Média,Basic,Norte,61,126.4,0,15,0,7,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-004262,Email,Relatórios,Cancelamento,Média,Premium,Sul,81,472.5,0,9,6,5,0,55,8,0,0,0.0217,1,0,1,0,3,2,0
TCK-004263,Chat,Faturamento,Solicitação de Recurso,Média,Premium,Sudeste,34,77.0,0,1,3,6,1,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-004264,Email,Integrações,Solicitação de Recurso,Alta,Free,Sul,30,45.1,0,1,2,3,1,85,15,0,1,0.0294,1,0,0,0,3,2,0
TCK-004265,Chat,Integrações,Bug / Defeito,Alta,Free,Centro-Oeste,34,43.0,0,0,2,11,1,179,32,0,0,0.0296,4,0,0,1,3,2,0
TCK-004266,Email,Integrações,Solicitação de Recurso,Média,Free,Nordeste,0,68.6,0,23,1,11,1,40,7,0,0,0.0303,0,0,0,0,3,2,0
TCK-004267,Redes Sociais,Relatórios,Cancelamento,Alta,Enterprise,Sudeste,54,102.0,0,18,5,2,1,55,8,0,0,0.0217,1,0,1,0,3,2,0
TCK-004268,Redes Sociais,Faturamento,Dúvida / Como Fazer,Média,Free,Nordeste,30,142.5,0,14,0,8,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-004269,Email,Integrações,Bug / Defeito,Média,Premium,Norte,38,89.2,0,11,4,7,0,61,10,0,0,0.02,1,0,0,1,3,2,0
TCK-004270,Formulário Web,App Mobile,Problema Técnico,Média,Premium,Norte,49,206.9,0,14,6,1,1,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-004271,Formulário Web,Plataforma Web,Faturamento,Alta,Free,Sudeste,33,66.4,0,23,1,8,0,103,16,1,0,0.0238,0,0,0,0,3,2,0
TCK-004272,Email,Plataforma Web,Acesso e Conta,Média,Free,Nordeste,52,150.8,0,11,2,6,0,171,31,0,0,0.0217,0,0,0,0,3,2,0
TCK-004273,Email,Plataforma Web,Acesso e Conta,Média,Premium,Sul,42,109.3,0,15,2,1,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-004274,Email,Relatórios,Dúvida / Como Fazer,Alta,Enterprise,Sudeste,32,64.8,0,15,0,7,0,87,14,0,0,0.0278,1,0,0,0,3,2,0
TCK-004275,Chat,API,Bug / Defeito,Baixa,Basic,Nordeste,53,264.0,0,16,1,5,0,61,10,0,0,0.02,1,0,0,1,3,2,0
TCK-004276,Chat,Plataforma Web,Cancelamento,Baixa,Free,Nordeste,33,155.1,0,8,0,5,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-004277,Email,App Mobile,Dúvida / Como Fazer,Baixa,Enterprise,Nordeste,46,183.7,0,14,3,10,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-004278,Redes Sociais,API,Problema Técnico,Média,Basic,Sul,33,127.6,1,2,2,10,1,56,11,0,0,0.0222,0,0,0,0,4,3,1
TCK-004279,Chat,Integrações,Dúvida / Como Fazer,Média,Free,Sudeste,37,239.2,0,9,5,9,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-004280,Email,Plataforma Web,Dúvida / Como Fazer,Baixa,Basic,Sudeste,30,785.9,0,14,1,5,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-004281,Redes Sociais,Relatórios,Faturamento,Crítica,Free,Sudeste,56,52.2,0,9,5,3,1,104,17,1,1,0.0238,1,0,0,0,3,2,0
TCK-004282,Email,Plataforma Web,Bug / Defeito,Alta,Free,Nordeste,27,69.3,0,20,1,6,1,46,9,0,0,0.0303,2,0,0,1,3,2,0
TCK-004283,Email,Integrações,Acesso e Conta,Alta,Enterprise,Sul,49,81.0,0,14,0,1,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-004284,Telefone,App Mobile,Bug / Defeito,Baixa,Free,Sul,66,321.1,0,21,4,5,0,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-004285,Chat,Integrações,Problema Técnico,Baixa,Premium,Centro-Oeste,33,98.7,0,4,6,12,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-004286,Formulário Web,App Mobile,Bug / Defeito,Alta,Free,Sul,21,70.6,0,1,1,3,1,61,10,0,0,0.02,1,0,0,1,3,2,0
TCK-004287,Email,Faturamento,Faturamento,Baixa,Free,Norte,11,303.6,0,23,6,4,0,167,29,0,0,0.0224,2,1,0,0,3,2,0
TCK-004288,Redes Sociais,App Mobile,Faturamento,Média,Free,Centro-Oeste,65,204.5,0,11,6,10,0,59,9,1,0,0.0204,0,0,0,0,3,2,0
