ticket_id,created_at,channel,product,category,priority,customer_tier,customer_id,agent_id,region,backlog_at_creation,first_response_minutes,resolution_minutes,reopened,csat_score,csat_missing,created_date,created_hour,created_weekday,created_month,sla_minutes,sla_breach
TCK-003324,2025-10-31 07:22:00,Formulário Web,Relatórios,Dúvida / Como Fazer,Média,Enterprise,CUST-02148,AGT-017,Sul,26,110.9,190.8,0,3.0,0,2025-10-31,7,4,10,1440,0
TCK-003325,2025-08-13 11:04:00,Formulário Web,Plataforma Web,Problema Técnico,Baixa,Basic,CUST-00688,AGT-004,Centro-Oeste,88,314.5,1987.8,0,4.0,0,2025-08-13,11,2,8,2880,0
TCK-003326,2025-05-25 10:03:00,Chat,Integrações,Cancelamento,Baixa,Basic,CUST-00612,AGT-041,Centro-Oeste,26,265.8,566.3,0,4.0,0,2025-05-25,10,6,5,2880,0
TCK-003327,2025-03-05 11:19:00,Telefone,Relatórios,Acesso e Conta,Média,Basic,CUST-01784,AGT-050,Nordeste,44,109.4,232.8,0,5.0,0,2025-03-05,11,2,3,1440,0
TCK-003328,2025-05-22 18:25:00,Email,Relatórios,Dúvida / Como Fazer,Média,Basic,CUST-00705,AGT-051,Sul,43,258.4,350.2,0,,1,2025-05-22,18,3,5,1440,0
TCK-003329,2025-06-12 17:31:00,Formulário Web,Relatórios,Bug / Defeito,Baixa,Enterprise,CUST-02039,AGT-016,Centro-Oeste,46,348.2,2100.6,1,,1,2025-06-12,17,3,6,2880,0
TCK-003330,2025-10-18 14:53:00,Chat,Plataforma Web,Acesso e Conta,Média,Basic,CUST-02391,AGT-015,Sudeste,72,124.8,299.4,0,,1,2025-10-18,14,5,10,1440,0
TCK-003331,2025-11-03 01:47:00,Telefone,App Mobile,Problema Técnico,Crítica,Basic,CUST-02279,AGT-013,Nordeste,66,48.5,329.6,0,,1,2025-11-03,1,0,11,240,1
TCK-003332,2025-08-11 15:42:00,Email,Relatórios,Faturamento,Média,Premium,CUST-01208,AGT-058,Nordeste,80,135.1,678.7,0,5.0,0,2025-08-11,15,0,8,1440,0
TCK-003333,2025-06-03 11:36:00,Email,Faturamento,Acesso e Conta,Baixa,Basic,CUST-01744,AGT-021,Centro-Oeste,39,240.8,545.9,0,,1,2025-06-03,11,1,6,2880,0
TCK-003334,2025-03-12 01:37:00,Email,Plataforma Web,Dúvida / Como Fazer,Média,Premium,CUST-00917,AGT-009,Sudeste,35,86.8,315.9,0,4.0,0,2025-03-12,1,2,3,1440,0
TCK-003335,2025-05-01 14:34:00,Chat,Relatórios,Cancelamento,Baixa,Basic,CUST-00896,AGT-062,Sudeste,56,195.3,383.1,0,4.0,0,2025-05-01,14,3,5,2880,0
TCK-003336,2025-08-27 16:36:00,Redes Sociais,App Mobile,Dúvida / Como Fazer,Alta,Free,CUST-00199,AGT-062,Norte,48,65.2,155.3,0,4.0,0,2025-08-27,16,2,8,480,0
TCK-003337,2025-07-15 20:56:00,Chat,Integrações,Acesso e Conta,Baixa,Basic,CUST-00463,AGT-029,Sudeste,36,341.4,534.5,0,5.0,0,2025-07-15,20,1,7,2880,0
TCK-003338,2025-02-01 18:33:00,Chat,Integrações,Acesso e Conta,Média,Basic,CUST-01581,AGT-060,Norte,49,92.3,214.3,0,,1,2025-02-01,18,5,2,1440,0
TCK-003339,2025-04-28 06:21:00,Email,Integrações,Bug / Defeito,Crítica,Free,CUST-00174,AGT-054,Centro-Oeste,0,24.3,366.8,0,5.0,0,2025-04-28,6,0,4,240,1
TCK-003340,2025-08-30 11:12:00,Email,App Mobile,Bug / Defeito,Crítica,Free,CUST-00697,AGT-032,Sudeste,24,23.4,730.1,0,3.0,0,2025-08-30,11,5,8,240,1
TCK-003341,2025-07-12 17:35:00,Email,Faturamento,Faturamento,Média,Free,CUST-00481,AGT-044,Sul,83,336.3,1031.8,0,4.0,0,2025-07-12,17,5,7,1440,0
TCK-003342,2025-05-29 16:49:00,Chat,Faturamento,Bug / Defeito,Baixa,Premium,CUST-00816,AGT-001,Norte,48,156.1,1310.8,1,4.0,0,2025-05-29,16,3,5,2880,0
TCK-003343,2025-08-20 20:52:00,Email,Faturamento,Acesso e Conta,Alta,Premium,CUST-00463,AGT-038,Nordeste,12,28.0,126.6,0,4.0,0,2025-08-20,20,2,8,480,0
TCK-003344,2025-07-22 04:10:00,Email,Relatórios,Acesso e Conta,Média,Basic,CUST-00222,AGT-033,Sudeste,58,162.4,322.3,0,,1,2025-07-22,4,1,7,1440,0
TCK-003345,2025-11-21 09:49:00,Formulário Web,Relatórios,Solicitação de Recurso,Baixa,Free,CUST-01327,AGT-018,Sul,27,249.4,2522.4,0,5.0,0,2025-11-21,9,4,11,2880,0
TCK-003346,2025-07-13 02:09:00,Formulário Web,Plataforma Web,Problema Técnico,Alta,Enterprise,CUST-02528,AGT-066,Sul,57,79.3,503.0,0,,1,2025-07-13,2,6,7,480,1
TCK-003347,2025-10-23 21:04:00,Chat,Relatórios,Bug / Defeito,Média,Premium,CUST-00539,AGT-055,Sul,21,176.5,582.3,0,5.0,0,2025-10-23,21,3,10,1440,0
TCK-003348,2025-04-30 23:25:00,Email,Integrações,Problema Técnico,Crítica,Free,CUST-01164,AGT-065,Norte,35,31.4,1549.2,1,3.0,0,2025-04-30,23,2,4,240,1
TCK-003349,2025-02-22 07:08:00,Chat,API,Faturamento,Alta,Free,CUST-00384,AGT-064,Norte,32,60.8,338.7,0,4.0,0,2025-02-22,7,5,2,480,0
TCK-003350,2025-11-05 05:43:00,Chat,Integrações,Problema Técnico,Média,Enterprise,CUST-01618,AGT-064,Nordeste,43,115.9,472.1,0,,1,2025-11-05,5,2,11,1440,0
TCK-003351,2025-09-09 17:34:00,Chat,Faturamento,Problema Técnico,Baixa,Basic,CUST-02057,AGT-048,Sudeste,56,142.1,599.4,1,4.0,0,2025-09-09,17,1,9,2880,0
TCK-003352,2025-06-02 10:04:00,Email,Plataforma Web,Faturamento,Média,Enterprise,CUST-00926,AGT-050,Centro-Oeste,82,236.8,551.4,0,4.0,0,2025-06-02,10,0,6,1440,0
TCK-003353,2025-02-12 14:56:00,Email,API,Cancelamento,Alta,Free,CUST-02161,AGT-039,Sul,60,65.7,270.3,0,5.0,0,2025-02-12,14,2,2,480,0
TCK-003354,2025-06-11 21:21:00,Telefone,Relatórios,Bug / Defeito,Média,Enterprise,CUST-01860,AGT-037,Nordeste,10,108.0,489.5,0,,1,2025-06-11,21,2,6,1440,0
TCK-003355,2025-01-18 21:15:00,Redes Sociais,Plataforma Web,Acesso e Conta,Alta,Free,CUST-01561,AGT-061,Sul,22,51.9,258.9,0,4.0,0,2025-01-18,21,5,1,480,0
TCK-003356,2025-08-20 12:53:00,Email,Integrações,Acesso e Conta,Crítica,Basic,CUST-02340,AGT-020,Centro-Oeste,44,45.0,160.5,0,,1,2025-08-20,12,2,8,240,0
TCK-003357,2025-02-16 19:11:00,Chat,App Mobile,Faturamento,Baixa,Premium,CUST-01827,AGT-006,Sul,40,511.2,756.6,0,4.0,0,2025-02-16,19,6,2,2880,0
TCK-003358,2025-09-08 14:50:00,Email,Relatórios,Faturamento,Alta,Enterprise,CUST-02246,AGT-017,Centro-Oeste,36,52.1,311.9,0,,1,2025-09-08,14,0,9,480,0
TCK-003359,2025-12-12 22:11:00,Chat,Relatórios,Acesso e Conta,Baixa,Premium,CUST-01004,AGT-021,Sudeste,0,439.4,484.2,0,3.0,0,2025-12-12,22,4,12,2880,0
TCK-003360,2025-08-03 17:18:00,Chat,Faturamento,Cancelamento,Baixa,Enterprise,CUST-02403,AGT-028,Sudeste,41,120.7,274.8,0,,1,2025-08-03,17,6,8,2880,0
TCK-003361,2025-06-08 02:35:00,Chat,App Mobile,Problema Técnico,Baixa,Enterprise,CUST-01795,AGT-006,Sudeste,28,171.4,836.4,0,,1,2025-06-08,2,6,6,2880,0
TCK-003362,2025-01-13 16:27:00,Chat,App Mobile,Faturamento,Média,Basic,CUST-01177,AGT-018,Nordeste,42,233.6,654.6,0,,1,2025-01-13,16,0,1,1440,0
TCK-003363,2025-10-02 05:27:00,Formulário Web,Integrações,Problema Técnico,Baixa,Premium,CUST-01841,AGT-060,Sul,24,89.1,506.7,0,4.0,0,2025-10-02,5,3,10,2880,0
TCK-003364,2025-09-26 17:35:00,Telefone,App Mobile,Bug / Defeito,Baixa,Premium,CUST-01201,AGT-060,Nordeste,41,328.0,989.2,0,,1,2025-09-26,17,4,9,2880,0
TCK-003365,2025-02-26 03:48:00,Chat,Plataforma Web,Dúvida / Como Fazer,Alta,Free,CUST-02432,AGT-035,Nordeste,49,39.7,272.5,0,5.0,0,2025-02-26,3,2,2,480,0
TCK-003366,2025-05-17 05:38:00,Email,App Mobile,Faturamento,Baixa,Basic,CUST-01029,AGT-052,Sul,31,139.0,408.2,0,,1,2025-05-17,5,5,5,2880,0
TCK-003367,2025-02-08 06:21:00,Chat,App Mobile,Faturamento,Baixa,Basic,CUST-00872,AGT-017,Nordeste,13,209.7,381.0,0,,1,2025-02-08,6,5,2,2880,0
TCK-003368,2025-11-26 11:34:00,Email,Faturamento,Bug / Defeito,Média,Free,CUST-00252,AGT-060,Nordeste,59,160.5,1734.0,0,,1,2025-11-26,11,2,11,1440,1
TCK-003369,2025-06-24 02:37:00,Chat,Plataforma Web,Problema Técnico,Média,Free,CUST-02356,AGT-045,Sudeste,5,144.9,969.5,0,4.0,0,2025-06-24,2,1,6,1440,0
TCK-003370,2025-01-23 21:00:00,Email,Plataforma Web,Dúvida / Como Fazer,Baixa,Basic,CUST-01896,AGT-058,Nordeste,71,362.8,572.1,0,,1,2025-01-23,21,3,1,2880,0
TCK-003371,2025-06-03 09:25:00,Telefone,Integrações,Problema Técnico,Média,Enterprise,CUST-01541,AGT-050,Norte,49,128.8,464.9,0,,1,2025-06-03,9,1,6,1440,0
TCK-003372,2025-02-23 03:17:00,Email,Plataforma Web,Faturamento,Crítica,Enterprise,CUST-01476,AGT-014,Centro-Oeste,49,46.6,210.7,0,4.0,0,2025-02-23,3,6,2,240,0
TCK-003373,2025-02-10 03:51:00,Email,Relatórios,Solicitação de Recurso,Média,Enterprise,CUST-01067,AGT-058,Norte,14,115.7,1308.8,0,,1,2025-02-10,3,0,2,1440,0
TCK-003374,2025-03-20 14:19:00,Telefone,API,Dúvida / Como Fazer,Média,Premium,CUST-00501,AGT-040,Norte,42,112.2,259.9,0,4.0,0,2025-03-20,14,3,3,1440,0
TCK-003375,2025-07-07 23:00:00,Chat,App Mobile,Problema Técnico,Alta,Basic,CUST-02037,AGT-030,Centro-Oeste,16,39.3,501.1,0,3.0,0,2025-07-07,23,0,7,480,1
TCK-003376,2025-04-20 23:28:00,Formulário Web,Integrações,Acesso e Conta,Média,Free,CUST-00544,AGT-024,Nordeste,37,136.1,453.0,0,5.0,0,2025-04-20,23,6,4,1440,0
TCK-003377,2025-02-20 05:49:00,Chat,Plataforma Web,Dúvida / Como Fazer,Baixa,Premium,CUST-00231,AGT-002,Norte,56,155.5,292.9,0,5.0,0,2025-02-20,5,3,2,2880,0
TCK-003378,2025-12-19 14:26:00,Email,App Mobile,Acesso e Conta,Alta,Premium,CUST-00103,AGT-023,Nordeste,51,63.1,212.4,0,5.0,0,2025-12-19,14,4,12,480,0
TCK-003379,2025-04-12 17:03:00,Redes Sociais,Plataforma Web,Acesso e Conta,Baixa,Basic,CUST-02085,AGT-065,Sudeste,87,267.1,553.6,0,,1,2025-04-12,17,5,4,2880,0
TCK-003380,2025-02-11 08:00:00,Email,Relatórios,Dúvida / Como Fazer,Baixa,Premium,CUST-01441,AGT-012,Norte,39,476.8,729.3,0,4.0,0,2025-02-11,8,1,2,2880,0
TCK-003381,2025-09-04 12:57:00,Formulário Web,Faturamento,Faturamento,Média,Free,CUST-02306,AGT-023,Sul,89,96.2,598.3,0,5.0,0,2025-09-04,12,3,9,1440,0
TCK-003382,2025-12-15 22:21:00,Redes Sociais,Relatórios,Dúvida / Como Fazer,Média,Basic,CUST-02034,AGT-069,Sul,42,109.8,206.6,0,,1,2025-12-15,22,0,12,1440,0
TCK-003383,2025-11-08 17:28:00,Email,App Mobile,Faturamento,Baixa,Free,CUST-01351,AGT-039,Sudeste,51,153.6,717.5,0,,1,2025-11-08,17,5,11,2880,0
TCK-003384,2025-09-02 20:54:00,Formulário Web,API,Cancelamento,Média,Free,CUST-01085,AGT-034,Norte,4,121.0,601.4,0,,1,2025-09-02,20,1,9,1440,0
TCK-003385,2025-01-20 08:34:00,Telefone,App Mobile,Bug / Defeito,Baixa,Enterprise,CUST-00032,AGT-067,Centro-Oeste,7,274.6,1023.7,0,5.0,0,2025-01-20,8,0,1,2880,0
TCK-003386,2025-09-25 20:28:00,Formulário Web,Plataforma Web,Solicitação de Recurso,Baixa,Premium,CUST-00053,AGT-008,Centro-Oeste,37,268.2,2679.6,0,,1,2025-09-25,20,3,9,2880,0
TCK-003387,2025-12-13 02:59:00,Email,App Mobile,Solicitação de Recurso,Alta,Premium,CUST-01648,AGT-060,Sul,0,59.7,1722.3,0,3.0,0,2025-12-13,2,5,12,480,1
TCK-003388,2025-03-10 10:34:00,Telefone,Faturamento,Dúvida / Como Fazer,Baixa,Free,CUST-01723,AGT-017,Nordeste,59,365.3,502.0,0,3.0,0,2025-03-10,10,0,3,2880,0
TCK-003389,2025-03-11 23:34:00,Email,App Mobile,Faturamento,Alta,Premium,CUST-02180,AGT-019,Sul,29,130.5,627.9,0,3.0,0,2025-03-11,23,1,3,480,1
TCK-003390,2025-07-21 19:00:00,Telefone,App Mobile,Problema Técnico,Alta,Basic,CUST-01111,AGT-003,Sul,18,41.4,511.9,0,,1,2025-07-21,19,0,7,480,1
TCK-003391,2025-07-11 21:54:00,Chat,App Mobile,Problema Técnico,Média,Free,CUST-02405,AGT-011,Sul,11,69.9,799.8,0,4.0,0,2025-07-11,21,4,7,1440,0
TCK-003392,2025-11-30 03:20:00,Telefone,API,Faturamento,Baixa,Enterprise,CUST-01397,AGT-001,Sudeste,38,155.2,512.3,0,,1,2025-11-30,3,6,11,2880,0
TCK-003393,2025-02-11 14:45:00,Chat,Faturamento,Problema Técnico,Média,Basic,CUST-00717,AGT-030,Norte,94,145.5,412.7,0,5.0,0,2025-02-11,14,1,2,1440,0
TCK-003394,2025-08-01 09:18:00,Chat,Relatórios,Solicitação de Recurso,Alta,Basic,CUST-01632,AGT-027,Centro-Oeste,46,64.5,936.7,0,3.0,0,2025-08-01,9,4,8,480,1
TCK-003395,2025-11-07 19:20:00,Chat,Integrações,Solicitação de Recurso,Média,Premium,CUST-01497,AGT-059,Nordeste,35,138.8,1896.5,0,,1,2025-11-07,19,4,11,1440,1
TCK-003396,2025-01-30 17:16:00,Formulário Web,API,Solicitação de Recurso,Alta,Premium,CUST-02582,AGT-053,Sudeste,82,100.0,1535.6,0,3.0,0,2025-01-30,17,3,1,480,1
TCK-003397,2025-01-16 20:49:00,Telefone,Relatórios,Dúvida / Como Fazer,Baixa,Premium,CUST-02313,AGT-022,Nordeste,45,249.4,445.6,0,4.0,0,2025-01-16,20,3,1,2880,0
TCK-003398,2025-07-30 02:20:00,Chat,API,Dúvida / Como Fazer,Crítica,Free,CUST-02354,AGT-025,Centro-Oeste,13,15.8,68.3,0,4.0,0,2025-07-30,2,2,7,240,0
TCK-003399,2025-10-15 21:07:00,Telefone,Faturamento,Cancelamento,Alta,Free,CUST-02464,AGT-062,Centro-Oeste,20,34.8,242.4,0,5.0,0,2025-10-15,21,2,10,480,0
TCK-003400,2025-09-09 08:25:00,Telefone,Plataforma Web,Acesso e Conta,Alta,Premium,CUST-01241,AGT-043,Sul,60,72.6,257.1,0,4.0,0,2025-09-09,8,1,9,480,0
TCK-003401,2025-05-20 01:20:00,Email,API,Acesso e Conta,Baixa,Basic,CUST-01492,AGT-002,Norte,36,151.5,310.8,0,,1,2025-05-20,1,1,5,2880,0
TCK-003402,2025-07-08 01:03:00,Redes Sociais,Plataforma Web,Dúvida / Como Fazer,Baixa,Basic,CUST-00999,AGT-004,Norte,31,421.3,533.2,0,,1,2025-07-08,1,1,7,2880,0
TCK-003403,2025-09-13 10:30:00,Email,Relatórios,Bug / Defeito,Crítica,Basic,CUST-01889,AGT-036,Norte,34,57.1,530.9,0,3.0,0,2025-09-13,10,5,9,240,1
TCK-003404,2025-08-27 05:57:00,Chat,Relatórios,Solicitação de Recurso,Média,Enterprise,CUST-00856,AGT-020,Centro-Oeste,19,102.4,1656.6,0,,1,2025-08-27,5,2,8,1440,1
TCK-003405,2025-02-27 14:18:00,Redes Sociais,Plataforma Web,Bug / Defeito,Baixa,Free,CUST-01768,AGT-023,Sul,54,156.9,1774.3,0,5.0,0,2025-02-27,14,3,2,2880,0
TCK-003406,2025-12-01 09:28:00,Email,Integrações,Acesso e Conta,Média,Basic,CUST-01271,AGT-057,Nordeste,47,106.7,346.7,0,4.0,0,2025-12-01,9,0,12,1440,0
TCK-003407,2025-02-11 09:37:00,Telefone,App Mobile,Bug / Defeito,Média,Basic,CUST-02218,AGT-069,Nordeste,37,93.9,650.8,0,,1,2025-02-11,9,1,2,1440,0
TCK-003408,2025-02-01 11:46:00,Telefone,API,Solicitação de Recurso,Média,Free,CUST-01863,AGT-004,Sudeste,45,146.9,1667.5,0,,1,2025-02-01,11,5,2,1440,1
TCK-003409,2025-02-24 14:40:00,Chat,Integrações,Problema Técnico,Baixa,Enterprise,CUST-00389,AGT-011,Nordeste,59,197.9,866.1,0,4.0,0,2025-02-24,14,0,2,2880,0
TCK-003410,2025-09-03 05:46:00,Telefone,API,Acesso e Conta,Baixa,Premium,CUST-01543,AGT-008,Norte,32,163.6,341.4,0,3.0,0,2025-09-03,5,2,9,2880,0
TCK-003411,2025-07-30 18:52:00,Chat,Integrações,Problema Técnico,Alta,Basic,CUST-02157,AGT-002,Nordeste,69,58.5,595.5,0,3.0,0,2025-07-30,18,2,7,480,1
TCK-003412,2025-04-17 06:31:00,Email,API,Faturamento,Alta,Free,CUST-01103,AGT-011,Nordeste,35,77.6,286.5,0,,1,2025-04-17,6,3,4,480,0
TCK-003413,2025-12-08 03:40:00,Telefone,Faturamento,Solicitação de Recurso,Baixa,Basic,CUST-00059,AGT-042,Sul,49,167.5,1930.6,0,,1,2025-12-08,3,0,12,2880,0
TCK-003414,2025-10-18 03:22:00,Email,Relatórios,Faturamento,Baixa,Premium,CUST-02248,AGT-065,Nordeste,36,420.2,1090.6,0,4.0,0,2025-10-18,3,5,10,2880,0
TCK-003415,2025-12-04 09:17:00,Formulário Web,Integrações,Faturamento,Baixa,Premium,CUST-02265,AGT-066,Nordeste,74,297.2,583.4,0,5.0,0,2025-12-04,9,3,12,2880,0
TCK-003416,2025-06-17 10:52:00,Email,Plataforma Web,Problema Técnico,Baixa,Free,CUST-02020,AGT-021,Centro-Oeste,65,203.8,914.6,0,,1,2025-06-17,10,1,6,2880,0
TCK-003417,2025-01-01 17:57:00,Email,Faturamento,Problema Técnico,Alta,Premium,CUST-02084,AGT-061,Norte,69,149.1,747.3,0,2.0,0,2025-01-01,17,2,1,480,1
TCK-003418,2025-05-27 04:51:00,Email,Faturamento,Cancelamento,Média,Free,CUST-00245,AGT-009,Sudeste,23,66.9,486.3,0,4.0,0,2025-05-27,4,1,5,1440,0
TCK-003419,2025-07-13 21:14:00,Email,Faturamento,Bug / Defeito,Alta,Basic,CUST-01806,AGT-041,Sul,30,28.2,1473.3,1,3.0,0,2025-07-13,21,6,7,480,1
TCK-003420,2025-07-21 04:49:00,Formulário Web,Integrações,Acesso e Conta,Crítica,Free,CUST-00481,AGT-038,Sudeste,55,49.1,309.7,1,,1,2025-07-21,4,0,7,240,1
TCK-003421,2025-03-03 10:24:00,Telefone,Plataforma Web,Solicitação de Recurso,Crítica,Free,CUST-02416,AGT-002,Sul,36,39.9,1317.5,1,3.0,0,2025-03-03,10,0,3,240,1
TCK-003422,2025-03-04 20:12:00,Chat,Plataforma Web,Cancelamento,Alta,Enterprise,CUST-01545,AGT-027,Nordeste,36,47.4,177.3,0,5.0,0,2025-03-04,20,1,3,480,0
TCK-003423,2025-10-13 22:45:00,Redes Sociais,Relatórios,Dúvida / Como Fazer,Baixa,Premium,CUST-01725,AGT-005,Norte,0,330.8,371.3,0,,1,2025-10-13,22,0,10,2880,0
TCK-003424,2025-04-19 14:38:00,Chat,API,Bug / Defeito,Alta,Basic,CUST-00828,AGT-051,Nordeste,41,55.9,400.5,0,5.0,0,2025-04-19,14,5,4,480,0
TCK-003425,2025-11-12 02:34:00,Formulário Web,App Mobile,Acesso e Conta,Média,Enterprise,CUST-01571,AGT-002,Sul,0,228.7,291.1,0,,1,2025-11-12,2,2,11,1440,0
TCK-003426,2025-01-22 06:33:00,Chat,Plataforma Web,Cancelamento,Média,Premium,CUST-01991,AGT-026,Centro-Oeste,26,72.6,277.3,0,,1,2025-01-22,6,2,1,1440,0
TCK-003427,2025-01-25 18:17:00,Chat,Relatórios,Problema Técnico,Crítica,Free,CUST-02554,AGT-016,Sul,40,33.2,379.6,0,,1,2025-01-25,18,5,1,240,1
TCK-003428,2025-05-27 08:50:00,Email,App Mobile,Acesso e Conta,Crítica,Basic,CUST-00910,AGT-052,Sul,29,27.9,154.9,0,,1,2025-05-27,8,1,5,240,0
TCK-003429,2025-12-17 20:26:00,Email,Plataforma Web,Problema Técnico,Média,Premium,CUST-02151,AGT-019,Nordeste,20,118.1,804.8,0,4.0,0,2025-12-17,20,2,12,1440,0
TCK-003430,2025-06-04 04:28:00,Telefone,Integrações,Dúvida / Como Fazer,Baixa,Free,CUST-00181,AGT-011,Nordeste,13,412.9,518.7,0,4.0,0,2025-06-04,4,2,6,2880,0
TCK-003431,2025-06-08 12:56:00,Chat,App Mobile,Cancelamento,Baixa,Premium,CUST-02437,AGT-032,Sudeste,41,216.1,476.8,0,,1,2025-06-08,12,6,6,2880,0
TCK-003432,2025-01-08 12:02:00,Email,Integrações,Problema Técnico,Alta,Free,CUST-00725,AGT-001,Norte,48,103.1,841.4,0,3.0,0,2025-01-08,12,2,1,480,1
TCK-003433,2025-09-13 20:52:00,Email,Plataforma Web,Bug / Defeito,Média,Free,CUST-01064,AGT-058,Sul,0,172.0,1766.1,0,4.0,0,2025-09-13,20,5,9,1440,1
TCK-003434,2025-11-22 18:37:00,Telefone,Integrações,Acesso e Conta,Baixa,Enterprise,CUST-01679,AGT-067,Norte,35,287.4,569.3,0,5.0,0,2025-11-22,18,5,11,2880,0
TCK-003435,2025-08-07 16:47:00,Redes Sociais,API,Bug / Defeito,Alta,Premium,CUST-02281,AGT-033,Nordeste,56,93.0,592.1,0,3.0,0,2025-08-07,16,3,8,480,1
TCK-003436,2025-08-19 02:07:00,Email,App Mobile,Acesso e Conta,Média,Free,CUST-00009,AGT-003,Centro-Oeste,18,99.3,416.6,0,5.0,0,2025-08-19,2,1,8,1440,0
TCK-003437,2025-01-20 00:16:00,Email,App Mobile,Problema Técnico,Média,Free,CUST-00322,AGT-052,Sul,11,100.9,1251.7,0,,1,2025-01-20,0,0,1,1440,0
TCK-003438,2025-08-01 14:43:00,Email,Plataforma Web,Dúvida / Como Fazer,Alta,Free,CUST-02453,AGT-012,Nordeste,56,79.7,211.7,0,,1,2025-08-01,14,4,8,480,0
TCK-003439,2025-07-23 23:26:00,Email,App Mobile,Dúvida / Como Fazer,Média,Enterprise,CUST-02358,AGT-006,Nordeste,45,83.2,297.8,0,5.0,0,2025-07-23,23,2,7,1440,0
TCK-003440,2025-12-17 04:32:00,Email,Plataforma Web,Cancelamento,Baixa,Premium,CUST-02502,AGT-020,Sul,34,212.6,478.0,0,5.0,0,2025-12-17,4,2,12,2880,0
TCK-003441,2025-11-18 01:10:00,Email,Faturamento,Acesso e Conta,Média,Basic,CUST-01134,AGT-025,Centro-Oeste,64,94.0,306.4,0,,1,2025-11-18,1,1,11,1440,0
TCK-003442,2025-02-02 23:12:00,Email,Faturamento,Problema Técnico,Alta,Free,CUST-01859,AGT-062,Centro-Oeste,13,39.6,1694.1,1,2.0,0,2025-02-02,23,6,2,480,1
TCK-003443,2025-01-12 01:15:00,Email,App Mobile,Acesso e Conta,Média,Free,CUST-02225,AGT-021,Norte,60,151.8,470.1,0,5.0,0,2025-01-12,1,6,1,1440,0
TCK-003444,2025-10-22 11:08:00,Email,Faturamento,Dúvida / Como Fazer,Média,Premium,CUST-00197,AGT-043,Nordeste,91,189.8,386.4,0,,1,2025-10-22,11,2,10,1440,0
TCK-003445,2025-03-24 04:57:00,Email,Integrações,Faturamento,Alta,Free,CUST-00572,AGT-048,Centro-Oeste,4,105.9,509.4,0,3.0,0,2025-03-24,4,0,3,480,1
TCK-003446,2025-02-14 04:38:00,Chat,App Mobile,Acesso e Conta,Média,Premium,CUST-01586,AGT-013,Centro-Oeste,15,63.0,188.0,0,3.0,0,2025-02-14,4,4,2,1440,0
TCK-003447,2025-02-06 07:42:00,Telefone,Faturamento,Bug / Defeito,Média,Free,CUST-01454,AGT-022,Sudeste,0,94.5,793.3,0,4.0,0,2025-02-06,7,3,2,1440,0
TCK-003448,2025-08-14 11:50:00,Chat,API,Cancelamento,Crítica,Basic,CUST-00157,AGT-052,Sul,37,32.1,277.4,0,,1,2025-08-14,11,3,8,240,1
TCK-003449,2025-09-19 14:11:00,Email,Integrações,Acesso e Conta,Média,Basic,CUST-01933,AGT-068,Centro-Oeste,21,99.6,230.7,0,,1,2025-09-19,14,4,9,1440,0
TCK-003450,2025-06-25 14:31:00,Redes Sociais,App Mobile,Problema Técnico,Média,Premium,CUST-01744,AGT-059,Nordeste,61,189.6,1160.6,0,4.0,0,2025-06-25,14,2,6,1440,0
TCK-003451,2025-05-03 22:14:00,Chat,Plataforma Web,Acesso e Conta,Média,Basic,CUST-00268,AGT-002,Norte,29,85.1,332.3,0,,1,2025-05-03,22,5,5,1440,0
TCK-003452,2025-10-29 16:27:00,Email,API,Problema Técnico,Média,Free,CUST-00296,AGT-058,Sudeste,95,127.3,479.3,0,5.0,0,2025-10-29,16,2,10,1440,0
TCK-003453,2025-08-06 11:19:00,Redes Sociais,API,Cancelamento,Baixa,Free,CUST-01007,AGT-067,Sudeste,61,223.9,535.7,0,5.0,0,2025-08-06,11,2,8,2880,0
TCK-003454,2025-07-20 00:56:00,Email,Relatórios,Faturamento,Média,Premium,CUST-00765,AGT-025,Centro-Oeste,37,82.9,531.6,0,5.0,0,2025-07-20,0,6,7,1440,0
TCK-003455,2025-03-04 05:33:00,Chat,App Mobile,Acesso e Conta,Baixa,Free,CUST-01641,AGT-068,Nordeste,31,81.1,192.4,0,5.0,0,2025-03-04,5,1,3,2880,0
TCK-003456,2025-04-14 19:33:00,Email,Faturamento,Dúvida / Como Fazer,Alta,Free,CUST-01165,AGT-024,Sudeste,78,146.3,345.7,0,,1,2025-04-14,19,0,4,480,0
TCK-003457,2025-11-01 20:16:00,Redes Sociais,App Mobile,Problema Técnico,Média,Premium,CUST-01149,AGT-058,Centro-Oeste,32,117.7,839.7,0,,1,2025-11-01,20,5,11,1440,0
TCK-003458,2025-10-02 17:59:00,Chat,Integrações,Dúvida / Como Fazer,Média,Enterprise,CUST-00193,AGT-058,Nordeste,111,177.0,351.9,0,5.0,0,2025-10-02,17,3,10,1440,0
TCK-003459,2025-06-12 12:50:00,Email,Plataforma Web,Dúvida / Como Fazer,Alta,Basic,CUST-00260,AGT-024,Norte,56,95.5,374.3,0,4.0,0,2025-06-12,12,3,6,480,0
TCK-003460,2025-07-10 20:34:00,Email,Faturamento,Problema Técnico,Média,Basic,CUST-00115,AGT-058,Nordeste,10,525.7,872.2,0,5.0,0,2025-07-10,20,3,7,1440,0
